        duration         |  id   | empty_count | full_count | sum | percent_complete 
 00:12:47.018072         |  1438 |          13 |         91 | 104 |             87.5
 00:09:50.0084           |  2987 |          14 |         98 | 112 |             87.5
 01:15:33.449959         |  6288 |          14 |         98 | 112 |             87.5
 00:10:26.889113         |  6298 |          13 |         91 | 104 |             87.5
 00:10:43.639407         |  1473 |          14 |         98 | 112 |             87.5
 00:18:51.010747         |  6503 |          14 |         98 | 112 |             87.5
 00:55:01.42513          |  1527 |          14 |         98 | 112 |             87.5
 00:23:10.968834         |  6601 |          13 |         91 | 104 |             87.5
 00:12:14.939827         |  6604 |          14 |         98 | 112 |             87.5
 00:12:21.800302         |  6642 |          14 |         98 | 112 |             87.5
 00:16:00.272474         |  3266 |          14 |         98 | 112 |             87.5
 00:22:47.598183         |  6684 |          13 |         91 | 104 |             87.5
 00:14:01.004845         |  6732 |          13 |         91 | 104 |             87.5
 00:11:29.463272         |  3307 |          14 |         98 | 112 |             87.5
 00:13:19.806972         | 10681 |          15 |        106 | 121 |  87.603305785124
 00:18:08.165727         |  7136 |          15 |        106 | 121 |  87.603305785124
 00:30:13.271217         | 10244 |          14 |         99 | 113 | 87.6106194690265
 00:17:21.083534         |  6820 |          14 |         99 | 113 | 87.6106194690265
 00:08:50.571976         | 11381 |          14 |         99 | 113 | 87.6106194690265
 00:18:48.129332         |   781 |          14 |         99 | 113 | 87.6106194690265
 00:27:23.9906           | 10693 |          14 |         99 | 113 | 87.6106194690265
 00:17:01.577883         |  6970 |          14 |         99 | 113 | 87.6106194690265
 00:11:03.156276         | 10117 |          14 |         99 | 113 | 87.6106194690265
 00:10:53.672541         |   820 |          14 |         99 | 113 | 87.6106194690265
 00:10:58.706394         | 10617 |          14 |         99 | 113 | 87.6106194690265
 00:10:55.785282         |  3480 |          14 |         99 | 113 | 87.6106194690265
 00:32:02.278331         | 10829 |          14 |         99 | 113 | 87.6106194690265
 00:14:18.429763         |  3488 |          14 |         99 | 113 | 87.6106194690265
 00:15:19.052894         | 11393 |          14 |         99 | 113 | 87.6106194690265
 00:13:22.304906         |  7131 |          14 |         99 | 113 | 87.6106194690265
 00:09:21.062819         | 11256 |          14 |         99 | 113 | 87.6106194690265
 00:36:02.961335         |  7336 |          14 |         99 | 113 | 87.6106194690265
 00:14:33.569838         | 10530 |          14 |         99 | 113 | 87.6106194690265
 00:12:23.288437         |  7364 |          14 |         99 | 113 | 87.6106194690265
 00:15:58.537254         |  9930 |          14 |         99 | 113 | 87.6106194690265
 00:09:33.723973         |   849 |          14 |         99 | 113 | 87.6106194690265
 00:12:27.976325         | 11634 |          14 |         99 | 113 | 87.6106194690265
 00:20:45.941649         |  1747 |          14 |         99 | 113 | 87.6106194690265
 00:59:06.702115         | 11633 |          14 |         99 | 113 | 87.6106194690265
 00:09:34.774938         |  7506 |          14 |         99 | 113 | 87.6106194690265
 00:09:34.288791         | 11170 |          14 |         99 | 113 | 87.6106194690265
 00:18:00.201329         |  6760 |          14 |         99 | 113 | 87.6106194690265
 00:09:52.957581         | 11089 |          14 |         99 | 113 | 87.6106194690265
 00:08:15.447753         |   873 |          14 |         99 | 113 | 87.6106194690265
 00:08:51.181026         | 11054 |          14 |         99 | 113 | 87.6106194690265
 02:19:46.623717         |  9750 |          14 |         99 | 113 | 87.6106194690265
 00:19:40.63194          | 11677 |          14 |         99 | 113 | 87.6106194690265
 02:27:21.603355         |  1903 |          14 |         99 | 113 | 87.6106194690265
 00:07:10.495778         |  8094 |          14 |         99 | 113 | 87.6106194690265
 00:21:22.215717         |   949 |          14 |         99 | 113 | 87.6106194690265
 00:09:35.623046         |  3974 |          14 |         99 | 113 | 87.6106194690265
 00:09:10.499512         |  8187 |          14 |         99 | 113 | 87.6106194690265
 00:18:03.916487         |   496 |          14 |         99 | 113 | 87.6106194690265
 00:14:34.783621         |  4012 |          14 |         99 | 113 | 87.6106194690265
 00:10:47.59433          |  4014 |          14 |         99 | 113 | 87.6106194690265
 00:25:15.186381         |  1980 |          14 |         99 | 113 | 87.6106194690265
 00:07:29.056388         |  8461 |          14 |         99 | 113 | 87.6106194690265
 00:24:32.517816         |  8475 |          14 |         99 | 113 | 87.6106194690265
 00:37:34.630643         |  8568 |          14 |         99 | 113 | 87.6106194690265
 00:06:14.422091         |  8791 |          14 |         99 | 113 | 87.6106194690265
 00:10:07.272448         |  1039 |          14 |         99 | 113 | 87.6106194690265
 00:10:53.198786         |  8902 |          14 |         99 | 113 | 87.6106194690265
 00:09:34.038373         |  1091 |          14 |         99 | 113 | 87.6106194690265
 00:17:50.314166         |  9107 |          14 |         99 | 113 | 87.6106194690265
 01:03:34.409284         |  9198 |          14 |         99 | 113 | 87.6106194690265
 00:18:02.920416         |  4514 |          14 |         99 | 113 | 87.6106194690265
 00:17:31.6403           |  1109 |          14 |         99 | 113 | 87.6106194690265
 00:15:07.788496         |  1119 |          14 |         99 | 113 | 87.6106194690265
 00:13:54.753471         |  4635 |          14 |         99 | 113 | 87.6106194690265
 00:11:25.313134         |  9584 |          14 |         99 | 113 | 87.6106194690265
 00:11:24.236461         |  9612 |          14 |         99 | 113 | 87.6106194690265
 00:12:24.744215         |  4812 |          14 |         99 | 113 | 87.6106194690265
 00:08:21.647938         |  4963 |          14 |         99 | 113 | 87.6106194690265
 00:12:22.504784         |  2431 |          14 |         99 | 113 | 87.6106194690265
 00:46:02.562024         |  5225 |          14 |         99 | 113 | 87.6106194690265
 00:21:13.934595         |  1228 |          14 |         99 | 113 | 87.6106194690265
 00:26:03.513007         |  5342 |          14 |         99 | 113 | 87.6106194690265
 00:13:57.885163         |  5389 |          14 |         99 | 113 | 87.6106194690265
 00:11:36.381199         |  5452 |          14 |         99 | 113 | 87.6106194690265
 00:14:03.908367         |  2585 |          14 |         99 | 113 | 87.6106194690265
 00:13:20.486989         |   622 |          14 |         99 | 113 | 87.6106194690265
 00:07:50.730656         |  1268 |          14 |         99 | 113 | 87.6106194690265
 00:10:20.225534         |   633 |          14 |         99 | 113 | 87.6106194690265
 00:16:41.63531          |  5685 |          14 |         99 | 113 | 87.6106194690265
 00:12:57.091173         |   661 |          14 |         99 | 113 | 87.6106194690265
 00:12:55.559171         |  2871 |          14 |         99 | 113 | 87.6106194690265
 00:23:00.324008         |  2875 |          14 |         99 | 113 | 87.6106194690265
 00:15:39.305799         |  1391 |          14 |         99 | 113 | 87.6106194690265
 00:09:17.297682         |  6237 |          14 |         99 | 113 | 87.6106194690265
 00:12:16.166804         |  3036 |          14 |         99 | 113 | 87.6106194690265
 00:55:25.061326         |  3031 |          14 |         99 | 113 | 87.6106194690265
 00:21:10.709462         |  3045 |          14 |         99 | 113 | 87.6106194690265
 00:13:07.995771         |  3072 |          14 |         99 | 113 | 87.6106194690265
 00:51:47.666862         |  6361 |          14 |         99 | 113 | 87.6106194690265
 00:10:41.752051         |  1525 |          14 |         99 | 113 | 87.6106194690265
 00:11:17.703206         |  6689 |          14 |         99 | 113 | 87.6106194690265
 00:10:26.847014         |  6694 |          14 |         99 | 113 | 87.6106194690265
 00:36:58.287051         |  6744 |          14 |         99 | 113 | 87.6106194690265
 00:17:34.362127         | 11750 |          13 |         92 | 105 | 87.6190476190476
 00:06:16.642069         |  3363 |          13 |         92 | 105 | 87.6190476190476
 00:12:08.389831         | 10844 |          13 |         92 | 105 | 87.6190476190476
 00:16:27.643799         |  7008 |          13 |         92 | 105 | 87.6190476190476
 00:17:44.152096         | 11023 |          13 |         92 | 105 | 87.6190476190476
 10:11:40.338158         |  3462 |          13 |         92 | 105 | 87.6190476190476
 00:19:28.568799         | 11098 |          13 |         92 | 105 | 87.6190476190476
 00:27:07.24543          |  7164 |          13 |         92 | 105 | 87.6190476190476
 01:04:10.267462         | 11683 |          13 |         92 | 105 | 87.6190476190476
 00:11:35.217153         |  3522 |          13 |         92 | 105 | 87.6190476190476
 00:28:45.130404         | 10983 |          13 |         92 | 105 | 87.6190476190476
 00:21:15.165673         |  3579 |          13 |         92 | 105 | 87.6190476190476
 00:12:14.694384         | 11636 |          13 |         92 | 105 | 87.6190476190476
 00:10:48.109191         |  7436 |          13 |         92 | 105 | 87.6190476190476
 00:12:37.264844         | 10284 |          13 |         92 | 105 | 87.6190476190476
 00:14:48.722151         |   855 |          13 |         92 | 105 | 87.6190476190476
 00:18:06.491311         | 10593 |          13 |         92 | 105 | 87.6190476190476
 00:22:24.459906         |  7511 |          13 |         92 | 105 | 87.6190476190476
 00:16:29.569772         | 10212 |          13 |         92 | 105 | 87.6190476190476
 00:12:58.504662         |  3679 |          13 |         92 | 105 | 87.6190476190476
 00:13:01.822671         | 11111 |          13 |         92 | 105 | 87.6190476190476
 00:11:15.828965         |  7531 |          13 |         92 | 105 | 87.6190476190476
 00:17:48.525535         | 10537 |          13 |         92 | 105 | 87.6190476190476
 00:30:31.174092         |  3763 |          13 |         92 | 105 | 87.6190476190476
 00:17:26.948552         |  7966 |          13 |         92 | 105 | 87.6190476190476
 00:11:41.904625         |  9819 |          13 |         92 | 105 | 87.6190476190476
 00:12:40.769228         |  9829 |          13 |         92 | 105 | 87.6190476190476
 00:10:10.118029         |  1900 |          13 |         92 | 105 | 87.6190476190476
 00:20:05.875737         |  1933 |          13 |         92 | 105 | 87.6190476190476
 00:08:25.158549         |   101 |          13 |         92 | 105 | 87.6190476190476
 00:16:58.593399         |  8319 |          13 |         92 | 105 | 87.6190476190476
 00:30:30.498071         |  1994 |          13 |         92 | 105 | 87.6190476190476
 00:10:04.470563         |  8608 |          13 |         92 | 105 | 87.6190476190476
 00:09:06.845016         |  2059 |          13 |         92 | 105 | 87.6190476190476
 00:12:45.539965         |  4243 |          13 |         92 | 105 | 87.6190476190476
 00:13:57.172551         |  2082 |          13 |         92 | 105 | 87.6190476190476
 00:08:38.328948         |  9004 |          13 |         92 | 105 | 87.6190476190476
 00:10:53.771761         |  9050 |          13 |         92 | 105 | 87.6190476190476
 00:15:53.154232         |  9152 |          13 |         92 | 105 | 87.6190476190476
 00:26:56.9331           |  9304 |          13 |         92 | 105 | 87.6190476190476
 00:12:15.582003         |  4554 |          13 |         92 | 105 | 87.6190476190476
 00:12:07.669953         |   273 |          13 |         92 | 105 | 87.6190476190476
 00:17:07.605751         |  4626 |          13 |         92 | 105 | 87.6190476190476
 00:19:31.361765         |  4639 |          13 |         92 | 105 | 87.6190476190476
 00:09:16.495805         |   558 |          13 |         92 | 105 | 87.6190476190476
 00:10:57.873632         |  4761 |          13 |         92 | 105 | 87.6190476190476
 00:08:22.277734         |  2397 |          13 |         92 | 105 | 87.6190476190476
 00:16:51.794351         |  5067 |          13 |         92 | 105 | 87.6190476190476
 00:15:44.179852         |  2437 |          13 |         92 | 105 | 87.6190476190476
 01:22:48.048553         |  2486 |          13 |         92 | 105 | 87.6190476190476
 00:42:29.124365         |  2494 |          13 |         92 | 105 | 87.6190476190476
 00:24:42.933651         |  5522 |          13 |         92 | 105 | 87.6190476190476
 00:13:21.648416         |  5542 |          13 |         92 | 105 | 87.6190476190476
 00:14:45.743231         |  5661 |          13 |         92 | 105 | 87.6190476190476
 00:24:04.596505         |  5709 |          13 |         92 | 105 | 87.6190476190476
 00:18:29.850168         |  5778 |          13 |         92 | 105 | 87.6190476190476
 00:17:14.174358         |  5826 |          13 |         92 | 105 | 87.6190476190476
 00:09:14.968542         |   353 |          13 |         92 | 105 | 87.6190476190476
 00:08:02.650409         |  5975 |          13 |         92 | 105 | 87.6190476190476
 00:06:55.978674         |  5980 |          13 |         92 | 105 | 87.6190476190476
 00:11:16.786338         |  2850 |          13 |         92 | 105 | 87.6190476190476
 00:08:36.519603         |  2893 |          13 |         92 | 105 | 87.6190476190476
 00:17:47.986084         |  6203 |          13 |         92 | 105 | 87.6190476190476
 00:15:24.992562         |   703 |          13 |         92 | 105 | 87.6190476190476
 00:23:54.225536         |  6268 |          13 |         92 | 105 | 87.6190476190476
 00:32:35.389192         |  3073 |          13 |         92 | 105 | 87.6190476190476
 00:16:53.687681         |  6541 |          13 |         92 | 105 | 87.6190476190476
 00:20:13.850204         |  6590 |          13 |         92 | 105 | 87.6190476190476
 00:24:00.743067         |  6676 |          13 |         92 | 105 | 87.6190476190476
 00:08:59.211771         |   768 |          13 |         92 | 105 | 87.6190476190476
 00:39:01.782677         |  7157 |          36 |        255 | 291 | 87.6288659793814
 00:17:32.168618         | 11731 |          15 |        107 | 122 | 87.7049180327869
 00:44:17.207796         |  4719 |          15 |        107 | 122 | 87.7049180327869
 00:28:55.922182         | 10270 |          14 |        100 | 114 |  87.719298245614
 00:07:36.644103         |  6915 |          14 |        100 | 114 |  87.719298245614
 00:15:35.778381         | 10170 |          14 |        100 | 114 |  87.719298245614
 00:07:43.259214         |  1628 |          14 |        100 | 114 |  87.719298245614
 00:20:48.263381         | 11000 |          14 |        100 | 114 |  87.719298245614
 00:12:05.129501         |  3432 |          14 |        100 | 114 |  87.719298245614
 00:08:32.84443          | 11012 |          14 |        100 | 114 |  87.719298245614
 00:19:37.070832         |  4725 |          14 |        100 | 114 |  87.719298245614
 00:11:47.796342         | 10914 |          14 |        100 | 114 |  87.719298245614
 00:16:16.870796         |  1681 |          14 |        100 | 114 |  87.719298245614
 01:09:49.102031         | 10349 |          14 |        100 | 114 |  87.719298245614
 00:42:12.597389         |   825 |          14 |        100 | 114 |  87.719298245614
 00:08:14.488912         | 11834 |          14 |        100 | 114 |  87.719298245614
 00:08:36.368963         |  7334 |          14 |        100 | 114 |  87.719298245614
 00:13:13.460754         | 11442 |          14 |        100 | 114 |  87.719298245614
 00:10:16.59819          |  3683 |          14 |        100 | 114 |  87.719298245614
 02:54:17.255605         | 11388 |          14 |        100 | 114 |  87.719298245614
 00:09:37.080193         |  7697 |          14 |        100 | 114 |  87.719298245614
 00:16:19.854321         |  9648 |          14 |        100 | 114 |  87.719298245614
 00:08:38.220126         |  9720 |          14 |        100 | 114 |  87.719298245614
 00:08:43.867164         |  3805 |          14 |        100 | 114 |  87.719298245614
 00:10:24.383123         |  3818 |          14 |        100 | 114 |  87.719298245614
 00:13:07.249461         |  3841 |          14 |        100 | 114 |  87.719298245614
 00:07:48.426063         |  3879 |          14 |        100 | 114 |  87.719298245614
 00:21:21.900713         |  1888 |          14 |        100 | 114 |  87.719298245614
 00:17:13.549535         |  8078 |          14 |        100 | 114 |  87.719298245614
 00:10:50.40978          |  8182 |          14 |        100 | 114 |  87.719298245614
 00:12:50.823044         |  8194 |          14 |        100 | 114 |  87.719298245614
 00:19:10.547324         |  8281 |          14 |        100 | 114 |  87.719298245614
 00:11:48.6584           |  8845 |          14 |        100 | 114 |  87.719298245614
 00:14:26.545735         |  1044 |          14 |        100 | 114 |  87.719298245614
 00:13:32.198686         |  8983 |          14 |        100 | 114 |  87.719298245614
 00:43:08.500743         |  4443 |          14 |        100 | 114 |  87.719298245614
 00:10:50.714722         |  9096 |          14 |        100 | 114 |  87.719298245614
 00:09:38.054912         |  9187 |          14 |        100 | 114 |  87.719298245614
 00:09:01.448556         |   146 |          14 |        100 | 114 |  87.719298245614
 00:06:35.331855         |  4515 |          14 |        100 | 114 |  87.719298245614
 00:13:43.887278         |  9295 |          14 |        100 | 114 |  87.719298245614
 00:10:18.602342         |  9328 |          14 |        100 | 114 |  87.719298245614
 00:11:02.735415         |  9356 |          14 |        100 | 114 |  87.719298245614
 00:11:25.118905         |  9387 |          14 |        100 | 114 |  87.719298245614
 00:15:06.157382         |    54 |          14 |        100 | 114 |  87.719298245614
 00:08:32.777396         |  9450 |          14 |        100 | 114 |  87.719298245614
 00:36:15.644229         |  2285 |          14 |        100 | 114 |  87.719298245614
 00:11:24.945298         |   561 |          14 |        100 | 114 |  87.719298245614
 00:55:18.672941         |  4774 |          14 |        100 | 114 |  87.719298245614
 01:17:10.86632          |  4876 |          14 |        100 | 114 |  87.719298245614
 00:33:02.003666         |  4928 |          14 |        100 | 114 |  87.719298245614
 00:46:21.239086         |  2447 |          14 |        100 | 114 |  87.719298245614
 04:36:56.265207         |  5374 |          14 |        100 | 114 |  87.719298245614
 00:08:32.857133         |  5473 |          14 |        100 | 114 |  87.719298245614
 00:40:36.666292         |  5497 |          14 |        100 | 114 |  87.719298245614
 00:12:38.531162         |  5498 |          14 |        100 | 114 |  87.719298245614
 00:12:22.237019         |    77 |          14 |        100 | 114 |  87.719298245614
 00:23:57.617183         |  5568 |          14 |        100 | 114 |  87.719298245614
 00:14:15.108876         |  5656 |          14 |        100 | 114 |  87.719298245614
 00:19:58.719402         |  2684 |          14 |        100 | 114 |  87.719298245614
 00:11:40.090033         |  1344 |          14 |        100 | 114 |  87.719298245614
 00:20:14.097798         |  5893 |          14 |        100 | 114 |  87.719298245614
 00:43:02.270296         |  5967 |          14 |        100 | 114 |  87.719298245614
 00:21:29.462826         |  5970 |          14 |        100 | 114 |  87.719298245614
 00:19:12.071274         |  1378 |          14 |        100 | 114 |  87.719298245614
 00:06:41.856951         |  6303 |          14 |        100 | 114 |  87.719298245614
 00:14:44.89136          |  6393 |          14 |        100 | 114 |  87.719298245614
 00:17:04.491911         |  9558 |          14 |        100 | 114 |  87.719298245614
 00:20:43.088867         |  3187 |          14 |        100 | 114 |  87.719298245614
 00:13:30.987963         |   737 |          14 |        100 | 114 |  87.719298245614
 00:20:51.249986         |   741 |          14 |        100 | 114 |  87.719298245614
 00:12:22.718485         |  1516 |          14 |        100 | 114 |  87.719298245614
 00:10:33.618196         |  1540 |          14 |        100 | 114 |  87.719298245614
 01:13:16.98864          | 11418 |          13 |         93 | 106 | 87.7358490566038
 12:24:46.622619         |  6776 |          13 |         93 | 106 | 87.7358490566038
 00:33:30.903037         | 11355 |          13 |         93 | 106 | 87.7358490566038
 00:31:30.833964         |  3326 |          13 |         93 | 106 | 87.7358490566038
 00:11:32.765922         | 10782 |          13 |         93 | 106 | 87.7358490566038
 00:13:33.799477         |   105 |          13 |         93 | 106 | 87.7358490566038
 00:18:28.486452         | 11429 |          13 |         93 | 106 | 87.7358490566038
 00:47:54.623756         |  7764 |          13 |         93 | 106 | 87.7358490566038
 00:46:55.031959         | 11531 |          13 |         93 | 106 | 87.7358490566038
 00:25:41.799392         |  7013 |          13 |         93 | 106 | 87.7358490566038
 01:43:06.847139         | 11358 |          13 |         93 | 106 | 87.7358490566038
 00:10:42.617527         |  7088 |          13 |         93 | 106 | 87.7358490566038
 00:34:13.287567         | 10470 |          13 |         93 | 106 | 87.7358490566038
 00:10:18.829179         |  7149 |          13 |         93 | 106 | 87.7358490566038
 00:20:38.50025          | 10916 |          13 |         93 | 106 | 87.7358490566038
 00:21:51.529855         |  7150 |          13 |         93 | 106 | 87.7358490566038
 00:13:22.413986         | 11646 |          13 |         93 | 106 | 87.7358490566038
 00:14:19.33009          |  7213 |          13 |         93 | 106 | 87.7358490566038
 01:05:32.24717          | 10538 |          13 |         93 | 106 | 87.7358490566038
 00:39:38.824996         |  3551 |          13 |         93 | 106 | 87.7358490566038
 00:13:27.275331         | 11549 |          13 |         93 | 106 | 87.7358490566038
 00:09:30.640275         |  9757 |          13 |         93 | 106 | 87.7358490566038
 00:32:50.808531         | 11236 |          13 |         93 | 106 | 87.7358490566038
 00:16:00.227817         |   461 |          13 |         93 | 106 | 87.7358490566038
 00:12:09.377778         | 10886 |          13 |         93 | 106 | 87.7358490566038
 00:36:43.734204         |  7415 |          13 |         93 | 106 | 87.7358490566038
 00:10:45.558399         | 11274 |          13 |         93 | 106 | 87.7358490566038
 00:28:36.938208         |  3629 |          13 |         93 | 106 | 87.7358490566038
 00:12:18.190074         | 10374 |          13 |         93 | 106 | 87.7358490566038
 00:10:21.224323         |  7516 |          13 |         93 | 106 | 87.7358490566038
 00:16:20.802091         | 10622 |          13 |         93 | 106 | 87.7358490566038
 00:17:40.193418         |  7560 |          13 |         93 | 106 | 87.7358490566038
 00:18:17.120816         | 10714 |          13 |         93 | 106 | 87.7358490566038
 00:36:06.165974         |   865 |          13 |         93 | 106 | 87.7358490566038
 00:08:31.971496         |   868 |          13 |         93 | 106 | 87.7358490566038
 00:46:54.669837         |  3760 |          13 |         93 | 106 | 87.7358490566038
 00:15:28.742178         |  3758 |          13 |         93 | 106 | 87.7358490566038
 00:17:46.551087         |  7749 |          13 |         93 | 106 | 87.7358490566038
 00:09:35.996776         |  9892 |          13 |         93 | 106 | 87.7358490566038
 00:08:43.520768         |  3810 |          13 |         93 | 106 | 87.7358490566038
 00:17:30.243539         |  3823 |          13 |         93 | 106 | 87.7358490566038
 00:22:12.578741         |  7919 |          13 |         93 | 106 | 87.7358490566038
 00:06:10.935165         |  3921 |          13 |         93 | 106 | 87.7358490566038
 00:18:06.124415         |  8098 |          13 |         93 | 106 | 87.7358490566038
 00:24:57.170782         |  8110 |          13 |         93 | 106 | 87.7358490566038
 00:15:27.412468         |  4008 |          13 |         93 | 106 | 87.7358490566038
 00:39:32.602253         |   964 |          13 |         93 | 106 | 87.7358490566038
 00:16:40.156246         |  4015 |          13 |         93 | 106 | 87.7358490566038
 01:31:02.272354         |   498 |          13 |         93 | 106 | 87.7358490566038
 00:31:50.901641         |  2005 |          13 |         93 | 106 | 87.7358490566038
 00:12:18.056759         |  2008 |          13 |         93 | 106 | 87.7358490566038
 00:26:05.568313         |  4137 |          13 |         93 | 106 | 87.7358490566038
 00:10:55.198625         |  8520 |          13 |         93 | 106 | 87.7358490566038
 00:11:25.412793         | 10139 |          13 |         93 | 106 | 87.7358490566038
 00:15:41.172825         |  4221 |          13 |         93 | 106 | 87.7358490566038
 00:40:52.277063         |  4225 |          13 |         93 | 106 | 87.7358490566038
 00:09:36.364395         |  8649 |          13 |         93 | 106 | 87.7358490566038
 00:13:47.553192         |  8661 |          13 |         93 | 106 | 87.7358490566038
 00:21:55.984965         |  8706 |          13 |         93 | 106 | 87.7358490566038
 00:15:29.347514         |  4276 |          13 |         93 | 106 | 87.7358490566038
 00:20:14.065811         |  4310 |          13 |         93 | 106 | 87.7358490566038
 00:28:19.365691         | 10156 |          13 |         93 | 106 | 87.7358490566038
 00:13:50.004866         |  8807 |          13 |         93 | 106 | 87.7358490566038
 00:14:56.525444         |  8805 |          13 |         93 | 106 | 87.7358490566038
 00:30:50.300241         |  1053 |          13 |         93 | 106 | 87.7358490566038
 00:22:53.62461          |  4400 |          13 |         93 | 106 | 87.7358490566038
 00:31:36.298255         |  4432 |          13 |         93 | 106 | 87.7358490566038
 00:11:07.148284         |  9043 |          13 |         93 | 106 | 87.7358490566038
 00:21:38.740648         |  2170 |          13 |         93 | 106 | 87.7358490566038
 00:20:39.079336         |  9116 |          13 |         93 | 106 | 87.7358490566038
 00:23:32.884063         |  4495 |          13 |         93 | 106 | 87.7358490566038
 00:09:01.109293         |  4524 |          13 |         93 | 106 | 87.7358490566038
 00:08:52.326371         |  4536 |          13 |         93 | 106 | 87.7358490566038
 00:15:45.36377          |  4683 |          13 |         93 | 106 | 87.7358490566038
 00:10:11.911982         |  4685 |          13 |         93 | 106 | 87.7358490566038
 00:43:59.680577         |  2290 |          13 |         93 | 106 | 87.7358490566038
 00:12:16.665724         |  4723 |          13 |         93 | 106 | 87.7358490566038
 00:09:42.969709         |  9572 |          13 |         93 | 106 | 87.7358490566038
 00:12:22.915173         |  9592 |          13 |         93 | 106 | 87.7358490566038
 00:12:40.705069         |  4762 |          13 |         93 | 106 | 87.7358490566038
 00:24:35.602604         |  4814 |          13 |         93 | 106 | 87.7358490566038
 00:09:57.958164         |  4810 |          13 |         93 | 106 | 87.7358490566038
 00:15:00.719751         | 10187 |          13 |         93 | 106 | 87.7358490566038
 00:29:55.937292         |  1177 |          13 |         93 | 106 | 87.7358490566038
 00:16:21.421104         |  5083 |          13 |         93 | 106 | 87.7358490566038
 00:22:07.058081         |  5100 |          13 |         93 | 106 | 87.7358490566038
 00:13:31.526975         |  2434 |          13 |         93 | 106 | 87.7358490566038
 00:09:46.407577         |  5174 |          13 |         93 | 106 | 87.7358490566038
 00:20:00.292324         |  1213 |          13 |         93 | 106 | 87.7358490566038
 00:08:21.750836         |  2473 |          13 |         93 | 106 | 87.7358490566038
 00:14:03.53186          |  2564 |          13 |         93 | 106 | 87.7358490566038
 00:13:02.101897         |  1260 |          13 |         93 | 106 | 87.7358490566038
 00:14:28.27228          |  5510 |          13 |         93 | 106 | 87.7358490566038
 00:09:27.173308         |  5663 |          13 |         93 | 106 | 87.7358490566038
 00:34:40.261399         |  5915 |          13 |         93 | 106 | 87.7358490566038
 00:12:15.953207         |  6001 |          13 |         93 | 106 | 87.7358490566038
 00:13:17.628452         |  6026 |          13 |         93 | 106 | 87.7358490566038
 00:09:58.902206         |  2899 |          13 |         93 | 106 | 87.7358490566038
 00:15:58.959844         |  6106 |          13 |         93 | 106 | 87.7358490566038
 00:12:36.346861         |  1484 |          13 |         93 | 106 | 87.7358490566038
 00:13:22.576529         |  6558 |          13 |         93 | 106 | 87.7358490566038
 00:19:15.477797         |  9727 |          13 |         93 | 106 | 87.7358490566038
 00:15:11.937116         |  6622 |          13 |         93 | 106 | 87.7358490566038
 00:24:42.888519         |  9725 |          13 |         93 | 106 | 87.7358490566038
 00:13:23.374232         |  6663 |          13 |         93 | 106 | 87.7358490566038
 00:07:43.374581         |  6695 |          13 |         93 | 106 | 87.7358490566038
 00:20:17.126605         |  9099 |          15 |        108 | 123 | 87.8048780487805
 00:13:41.787045         |  2346 |          15 |        108 | 123 | 87.8048780487805
 00:18:17.61867          | 11571 |          14 |        101 | 115 | 87.8260869565217
 00:15:38.155655         |  6986 |          14 |        101 | 115 | 87.8260869565217
 00:10:35.822327         | 11409 |          14 |        101 | 115 | 87.8260869565217
 00:11:12.541596         |  3487 |          14 |        101 | 115 | 87.8260869565217
 00:21:51.184554         | 10467 |          14 |        101 | 115 | 87.8260869565217
 00:20:58.596241         |  1673 |          14 |        101 | 115 | 87.8260869565217
 00:08:32.449472         | 11489 |          14 |        101 | 115 | 87.8260869565217
 00:18:35.453534         |  3503 |          14 |        101 | 115 | 87.8260869565217
 00:09:29.797654         | 10819 |          14 |        101 | 115 | 87.8260869565217
 00:19:06.788897         |  1700 |          14 |        101 | 115 | 87.8260869565217
 00:15:21.942405         | 11422 |          14 |        101 | 115 | 87.8260869565217
 01:11:53.077607         |  7221 |          14 |        101 | 115 | 87.8260869565217
 00:09:40.044671         | 10390 |          14 |        101 | 115 | 87.8260869565217
 00:15:42.434305         |  3546 |          14 |        101 | 115 | 87.8260869565217
 00:25:32.571778         | 11516 |          14 |        101 | 115 | 87.8260869565217
 00:08:48.729753         |  7477 |          14 |        101 | 115 | 87.8260869565217
 00:19:07.885774         | 11806 |          14 |        101 | 115 | 87.8260869565217
 00:48:51.529336         |  7483 |          14 |        101 | 115 | 87.8260869565217
 00:41:37.623245         | 10918 |          14 |        101 | 115 | 87.8260869565217
 00:17:23.936367         |  7513 |          14 |        101 | 115 | 87.8260869565217
 00:22:07.228047         |  7549 |          14 |        101 | 115 | 87.8260869565217
 00:12:08.295153         |   433 |          14 |        101 | 115 | 87.8260869565217
 00:13:42.702997         |   797 |          14 |        101 | 115 | 87.8260869565217
 00:53:58.682346         |  6904 |          14 |        101 | 115 | 87.8260869565217
 03:08:15.083251         |  1791 |          14 |        101 | 115 | 87.8260869565217
 00:10:26.392688         |  3751 |          14 |        101 | 115 | 87.8260869565217
 00:12:35.431019         |  7753 |          14 |        101 | 115 | 87.8260869565217
 00:21:07.262377         |  7926 |          14 |        101 | 115 | 87.8260869565217
 08:59:04.847979         |  7968 |          14 |        101 | 115 | 87.8260869565217
 00:46:03.866911         |   931 |          14 |        101 | 115 | 87.8260869565217
 00:35:17.510566         |  1912 |          14 |        101 | 115 | 87.8260869565217
 00:08:29.583744         |  3982 |          14 |        101 | 115 | 87.8260869565217
