  id   | empty_count | full_count | sum 
  2302 |          11 |        107 | 118
  8238 |          11 |        107 | 118
  2297 |          13 |        105 | 118
  8280 |          13 |        105 | 118
  2265 |          13 |        105 | 118
  8298 |          12 |        106 | 118
  8301 |           9 |        109 | 118
  2232 |          14 |        104 | 118
  2202 |          14 |        104 | 118
  8388 |          12 |        106 | 118
  8390 |           9 |        109 | 118
  8401 |          12 |        106 | 118
  8407 |          13 |        105 | 118
   155 |          12 |        106 | 118
  8442 |          11 |        107 | 118
  8478 |          12 |        106 | 118
  8493 |          12 |        106 | 118
   151 |          11 |        107 | 118
 11575 |          12 |        106 | 118
  8534 |          13 |        105 | 118
  8569 |          14 |        104 | 118
  1986 |          11 |        107 | 118
   150 |          11 |        107 | 118
  8669 |          10 |        108 | 118
  1955 |          14 |        104 | 118
  1948 |          13 |        105 | 118
  8708 |           9 |        109 | 118
  1865 |          13 |        105 | 118
  1829 |          11 |        107 | 118
  1823 |          13 |        105 | 118
  8830 |          10 |        108 | 118
  8835 |          13 |        105 | 118
  8843 |          13 |        105 | 118
  8887 |          12 |        106 | 118
  1793 |          14 |        104 | 118
  8894 |          14 |        104 | 118
  1724 |           9 |        109 | 118
  1696 |          12 |        106 | 118
  1669 |          14 |        104 | 118
  1667 |          10 |        108 | 118
  9058 |          11 |        107 | 118
  9076 |          11 |        107 | 118
  9085 |          13 |        105 | 118
  1625 |          11 |        107 | 118
  1616 |          11 |        107 | 118
  9127 |          12 |        106 | 118
  9234 |           9 |        109 | 118
  9273 |          13 |        105 | 118
  1515 |          13 |        105 | 118
  1510 |          14 |        104 | 118
  9322 |          11 |        107 | 118
  9335 |          13 |        105 | 118
   113 |          14 |        104 | 118
  9374 |          13 |        105 | 118
  1483 |          14 |        104 | 118
  1477 |          13 |        105 | 118
  9492 |          13 |        105 | 118
  9579 |          13 |        105 | 118
  9623 |          14 |        104 | 118
  9663 |          12 |        106 | 118
  9701 |          12 |        106 | 118
  1299 |          12 |        106 | 118
  9756 |          14 |        104 | 118
  1273 |          13 |        105 | 118
  9786 |          11 |        107 | 118
  1264 |          14 |        104 | 118
  9838 |          14 |        104 | 118
  9869 |          13 |        105 | 118
  9881 |          10 |        108 | 118
  9896 |           9 |        109 | 118
  9904 |          12 |        106 | 118
 10016 |          11 |        107 | 118
 10033 |          13 |        105 | 118
  1139 |          14 |        104 | 118
 10091 |          13 |        105 | 118
 10097 |          13 |        105 | 118
 10119 |          11 |        107 | 118
 10125 |          11 |        107 | 118
  1113 |          11 |        107 | 118
  1078 |          12 |        106 | 118
  1093 |          13 |        105 | 118
  1059 |          15 |        103 | 118
 11712 |          14 |        104 | 118
 10236 |          13 |        105 | 118
 10296 |          13 |        105 | 118
   939 |          14 |        104 | 118
   879 |          13 |        105 | 118
 11741 |          13 |        105 | 118
   818 |          12 |        106 | 118
 10539 |          12 |        106 | 118
   773 |          13 |        105 | 118
 10581 |          10 |        108 | 118
   771 |           6 |        112 | 118
 10624 |          12 |        106 | 118
 10625 |          14 |        104 | 118
   715 |          14 |        104 | 118
 10684 |          11 |        107 | 118
 10692 |          13 |        105 | 118
 10737 |          13 |        105 | 118
 10753 |          12 |        106 | 118
    46 |          13 |        105 | 118
 10884 |          14 |        104 | 118
 10923 |          12 |        106 | 118
   592 |          13 |        105 | 118
 10929 |          13 |        105 | 118
    39 |          14 |        104 | 118
 11001 |          13 |        105 | 118
   556 |          14 |        104 | 118
   550 |          13 |        105 | 118
 11024 |          13 |        105 | 118
   549 |          11 |        107 | 118
   495 |          14 |        104 | 118
   450 |          15 |        103 | 118
   431 |          12 |        106 | 118
  5149 |          12 |        106 | 118
  5232 |          14 |        104 | 118
  5255 |          11 |        107 | 118
  4806 |          14 |        104 | 118
  5429 |          11 |        107 | 118
  4735 |          14 |        104 | 118
  5438 |          12 |        106 | 118
  4717 |          13 |        105 | 118
  5475 |          14 |        104 | 118
 11292 |          13 |        105 | 118
  5499 |          11 |        107 | 118
  5512 |          12 |        106 | 118
  5532 |          12 |        106 | 118
  5537 |          11 |        107 | 118
  5563 |          15 |        103 | 118
  5588 |          12 |        106 | 118
  4561 |          13 |        105 | 118
  2649 |          14 |        105 | 119
  9479 |          11 |        108 | 119
  3840 |          11 |        108 | 119
   821 |          13 |        106 | 119
  8053 |          10 |        109 | 119
  5783 |          13 |        106 | 119
  8087 |          12 |        107 | 119
  2410 |          13 |        106 | 119
  8343 |          11 |        108 | 119
  3520 |          12 |        107 | 119
  3757 |          13 |        106 | 119
   161 |          14 |        105 | 119
  6562 |          14 |        105 | 119
   950 |          14 |        105 | 119
  8103 |          11 |        108 | 119
 10371 |          13 |        106 | 119
  9178 |          14 |        105 | 119
  1259 |          11 |        108 | 119
  6831 |          14 |        105 | 119
  9176 |          11 |        108 | 119
  2255 |          14 |        105 | 119
  2956 |           8 |        111 | 119
   919 |          11 |        108 | 119
  8131 |          12 |        107 | 119
  3131 |          13 |        106 | 119
  8282 |          11 |        108 | 119
  8276 |          13 |        106 | 119
  2287 |          14 |        105 | 119
  2288 |          14 |        105 | 119
  9157 |          13 |        106 | 119
  2349 |          13 |        106 | 119
  1252 |          14 |        105 | 119
   239 |          13 |        106 | 119
  6754 |          13 |        106 | 119
  2305 |          12 |        107 | 119
 10791 |          14 |        105 | 119
  9140 |          12 |        107 | 119
  8212 |          11 |        108 | 119
  5858 |          13 |        106 | 119
  2324 |          11 |        108 | 119
  3637 |          11 |        108 | 119
  5189 |           9 |        110 | 119
  6704 |          13 |        106 | 119
  3601 |          12 |        107 | 119
  3582 |          11 |        108 | 119
   869 |          13 |        106 | 119
   520 |          11 |        108 | 119
  7058 |          13 |        106 | 119
  2919 |          11 |        108 | 119
  1242 |          13 |        106 | 119
 10774 |          13 |        106 | 119
  9108 |          14 |        105 | 119
  9105 |          13 |        106 | 119
  9103 |          12 |        107 | 119
  3340 |          13 |        106 | 119
  5614 |          10 |        109 | 119
 10872 |          14 |        105 | 119
 11620 |          12 |        107 | 119
 10936 |          12 |        107 | 119
  9075 |          12 |        107 | 119
  3250 |          11 |        108 | 119
  7435 |          13 |        106 | 119
  1226 |           9 |        110 | 119
 11002 |          13 |        106 | 119
   662 |          14 |        105 | 119
 11764 |          13 |        106 | 119
  7185 |          13 |        106 | 119
  9674 |          13 |        106 | 119
  7365 |          11 |        108 | 119
  9550 |          13 |        106 | 119
  5713 |          10 |        109 | 119
  7374 |          11 |        108 | 119
  6040 |          12 |        107 | 119
  3354 |           9 |        110 | 119
  9022 |          10 |        109 | 119
  7614 |          13 |        106 | 119
  9021 |          14 |        105 | 119
  4195 |          13 |        106 | 119
 10948 |          12 |        107 | 119
  9965 |          11 |        108 | 119
 10707 |          13 |        106 | 119
 11152 |          12 |        107 | 119
   538 |          14 |        105 | 119
  9392 |          12 |        107 | 119
  1741 |          11 |        108 | 119
  1749 |          13 |        106 | 119
  9975 |          11 |        108 | 119
  6102 |          13 |        106 | 119
  9986 |          11 |        108 | 119
  7633 |          11 |        108 | 119
  1757 |          13 |        106 | 119
  1186 |          13 |        106 | 119
  8944 |          11 |        108 | 119
   322 |          12 |        107 | 119
  3029 |          14 |        105 | 119
  3412 |          12 |        107 | 119
  4552 |          13 |        106 | 119
 10011 |          14 |        105 | 119
 10012 |          10 |        109 | 119
  7650 |          13 |        106 | 119
  4326 |          11 |        108 | 119
   472 |          14 |        105 | 119
 10658 |          14 |        105 | 119
  5523 |          14 |        105 | 119
   735 |          12 |        107 | 119
  6911 |          10 |        109 | 119
   627 |          11 |        108 | 119
  3312 |          11 |        108 | 119
   464 |          13 |        106 | 119
  3107 |          13 |        106 | 119
  1847 |          13 |        106 | 119
  1848 |          13 |        106 | 119
  9279 |          12 |        107 | 119
  2741 |          13 |        106 | 119
  1849 |          14 |        105 | 119
  9280 |          12 |        107 | 119
  8780 |          11 |        108 | 119
  4075 |          12 |        107 | 119
   453 |          13 |        106 | 119
  7790 |          12 |        107 | 119
  1882 |          13 |        106 | 119
  7354 |          14 |        105 | 119
  1126 |          14 |        105 | 119
  1897 |           9 |        110 | 119
  9375 |          14 |        105 | 119
  5479 |          14 |        105 | 119
  9653 |          12 |        107 | 119
  6201 |          12 |        107 | 119
  3435 |          12 |        107 | 119
  9743 |          13 |        106 | 119
   751 |          11 |        108 | 119
  8705 |           9 |        110 | 119
  8695 |          12 |        107 | 119
  1107 |          13 |        106 | 119
  3985 |          13 |        106 | 119
  1978 |          11 |        108 | 119
  9318 |          12 |        107 | 119
  1558 |          12 |        107 | 119
  9424 |          12 |        107 | 119
   769 |          12 |        107 | 119
 10174 |          14 |        105 | 119
 11501 |          14 |        105 | 119
  4550 |          14 |        105 | 119
   437 |          12 |        107 | 119
  5651 |          12 |        107 | 119
  5423 |           6 |        113 | 119
  8605 |          13 |        106 | 119
  9231 |          14 |        105 | 119
  3935 |          12 |        107 | 119
  9230 |          13 |        106 | 119
  3450 |          12 |        107 | 119
  8579 |          14 |        105 | 119
  9433 |          12 |        107 | 119
  3908 |          13 |        106 | 119
   528 |          14 |        105 | 119
  2049 |          11 |        108 | 119
  8528 |          14 |        105 | 119
  1041 |          11 |        108 | 119
  3895 |          13 |        106 | 119
  6340 |          12 |        107 | 119
  2587 |           9 |        110 | 119
 11573 |          10 |        109 | 119
  5357 |          14 |        105 | 119
  2088 |          12 |        107 | 119
  9617 |          12 |        107 | 119
   792 |          11 |        108 | 119
  3882 |          12 |        107 | 119
  1563 |          13 |        106 | 119
  7997 |          11 |        108 | 119
  4802 |          13 |        106 | 119
  1570 |          12 |        107 | 119
  6395 |          12 |        107 | 119
 10282 |          13 |        106 | 119
  6397 |          13 |        106 | 119
  6404 |           9 |        110 | 119
  8010 |          14 |        105 | 119
 11237 |          13 |        106 | 119
  2120 |          10 |        109 | 119
  9297 |          12 |        107 | 119
  8448 |          10 |        109 | 119
  5269 |          12 |        107 | 119
  6502 |          13 |        106 | 119
  6513 |          11 |        108 | 119
    13 |          13 |        106 | 119
  2176 |          13 |        106 | 119
  2420 |          13 |        106 | 119
  9442 |          14 |        105 | 119
  2414 |          14 |        105 | 119
  2151 |          14 |        106 | 120
  7498 |          13 |        107 | 120
  1578 |          14 |        106 | 120
  2445 |          11 |        109 | 120
  9724 |          12 |        108 | 120
  6483 |          13 |        107 | 120
 10850 |           9 |        111 | 120
  9805 |          12 |        108 | 120
 10322 |          12 |        108 | 120
  6438 |          13 |        107 | 120
  3514 |          13 |        107 | 120
  7860 |           8 |        112 | 120
 11808 |          12 |        108 | 120
  7407 |          14 |        106 | 120
  8507 |          13 |        107 | 120
  5601 |          12 |        108 | 120
  1262 |          10 |        110 | 120
 11551 |          12 |        108 | 120
 10014 |           8 |        112 | 120
  7095 |          12 |        108 | 120
  5539 |          12 |        108 | 120
  1429 |          13 |        107 | 120
  4510 |          12 |        108 | 120
   408 |          10 |        110 | 120
  6349 |          14 |        106 | 120
  9193 |          16 |        104 | 120
  8341 |          12 |        108 | 120
  4134 |          10 |        110 | 120
  8867 |          12 |        108 | 120
  2806 |          11 |        109 | 120
  7661 |          12 |        108 | 120
  3850 |          13 |        107 | 120
  6359 |          13 |        107 | 120
  8107 |          11 |        109 | 120
  4657 |          12 |        108 | 120
  8314 |          12 |        108 | 120
  6796 |          10 |        110 | 120
  3937 |          13 |        107 | 120
    57 |          13 |        107 | 120
  5940 |          11 |        109 | 120
  9820 |          13 |        107 | 120
   928 |          12 |        108 | 120
  3736 |          11 |        109 | 120
  1809 |          11 |        109 | 120
  7519 |          11 |        109 | 120
  7947 |          14 |        106 | 120
   921 |          12 |        108 | 120
  6871 |          16 |        104 | 120
  6398 |          11 |        109 | 120
  8834 |          15 |        105 | 120
 10955 |          12 |        108 | 120
  7212 |          13 |        107 | 120
   913 |          14 |        106 | 120
  9165 |          13 |        107 | 120
  3528 |          11 |        109 | 120
  7714 |          11 |        109 | 120
  1855 |          13 |        107 | 120
 10417 |          14 |        106 | 120
  4096 |          13 |        107 | 120
  8813 |          13 |        107 | 120
  6379 |          13 |        107 | 120
  6307 |          13 |        107 | 120
  6314 |          14 |        106 | 120
  7075 |          12 |        108 | 120
   560 |          11 |        109 | 120
  3456 |          12 |        108 | 120
   328 |          13 |        107 | 120
  1425 |           8 |        112 | 120
  2510 |          11 |        109 | 120
  5211 |          13 |        107 | 120
  4235 |          13 |        107 | 120
  6321 |          11 |        109 | 120
  8213 |          12 |        108 | 120
 10637 |          14 |        106 | 120
  1348 |          12 |        108 | 120
 10259 |          13 |        107 | 120
  9437 |          14 |        106 | 120
  2701 |          14 |        106 | 120
  4781 |          14 |        106 | 120
  8157 |          13 |        107 | 120
 10566 |          14 |        106 | 120
 10852 |          14 |        106 | 120
  1052 |          12 |        108 | 120
 10090 |          12 |        108 | 120
  9446 |          12 |        108 | 120
  1611 |          11 |        109 | 120
  9843 |          12 |        108 | 120
   324 |          12 |        108 | 120
  2613 |          12 |        108 | 120
  2922 |          12 |        108 | 120
  2695 |          12 |        108 | 120
  9126 |          12 |        108 | 120
  7175 |          14 |        106 | 120
  9458 |          13 |        107 | 120
  3088 |          14 |        106 | 120
  7429 |          13 |        107 | 120
  1354 |          13 |        107 | 120
  2506 |          13 |        107 | 120
  5833 |          14 |        106 | 120
  9281 |          12 |        108 | 120
  2063 |          10 |        110 | 120
   177 |          13 |        107 | 120
  1316 |          10 |        110 | 120
 10106 |          11 |        109 | 120
  7800 |          13 |        107 | 120
  3109 |          12 |        108 | 120
  7578 |          12 |        108 | 120
  7579 |          13 |        107 | 120
  7479 |          10 |        110 | 120
  7482 |          14 |        106 | 120
   514 |          14 |        106 | 120
  6401 |          11 |        109 | 120
  9588 |          13 |        107 | 120
  2065 |          12 |        108 | 120
  8728 |          10 |        110 | 120
  6000 |          10 |        110 | 120
   506 |          16 |        104 | 120
  1390 |          13 |        107 | 120
  9900 |          13 |        107 | 120
  7050 |          14 |        106 | 120
   176 |          13 |        107 | 120
  8460 |          14 |        106 | 120
  2076 |          13 |        107 | 120
  7394 |          14 |        106 | 120
  9532 |          10 |        110 | 120
  6865 |          12 |        108 | 120
 10745 |           9 |        111 | 120
  2590 |          11 |        109 | 120
  9053 |          14 |        106 | 120
  9051 |          13 |        107 | 120
  9539 |          14 |        106 | 120
  6878 |          14 |        106 | 120
  9634 |          13 |        107 | 120
  7590 |          12 |        108 | 120
  3896 |          14 |        106 | 120
  2991 |          14 |        106 | 120
  9035 |          13 |        107 | 120
    25 |          13 |        107 | 120
  9251 |          10 |        110 | 120
   447 |          13 |        107 | 120
   584 |          13 |        107 | 120
 10271 |          13 |        107 | 120
  8694 |          13 |        107 | 120
  9023 |          13 |        107 | 120
  4002 |          12 |        108 | 120
  5462 |          11 |        109 | 120
  9268 |          14 |        106 | 120
  1005 |          11 |        109 | 120
  6973 |          14 |        106 | 120
  6055 |          12 |        108 | 120
  4465 |          13 |        107 | 120
  6072 |          12 |        108 | 120
  3092 |          11 |        109 | 120
  7922 |          13 |        107 | 120
   445 |          13 |        107 | 120
  2664 |          14 |        106 | 120
   767 |          13 |        107 | 120
  7072 |          13 |        107 | 120
 11505 |          13 |        107 | 120
  4182 |          12 |        108 | 120
 10599 |          12 |        108 | 120
  1751 |          11 |        109 | 120
  1988 |          11 |        109 | 120
  8955 |          13 |        107 | 120
  6107 |           9 |        111 | 120
  5549 |          13 |        107 | 120
  1100 |          13 |        107 | 120
  2456 |          14 |        106 | 120
  9668 |          14 |        106 | 120
 10279 |          14 |        106 | 120
  1023 |          15 |        105 | 120
  1995 |          10 |        110 | 120
  8942 |          10 |        110 | 120
  2487 |          14 |        106 | 120
   475 |          13 |        107 | 120
   493 |          14 |        107 | 121
 10903 |          13 |        108 | 121
  3238 |          11 |        110 | 121
 10928 |          13 |        108 | 121
   211 |          12 |        109 | 121
  7302 |          11 |        110 | 121
  7273 |          12 |        109 | 121
   567 |          12 |        109 | 121
  7267 |          13 |        108 | 121
  1283 |          14 |        107 | 121
  1551 |          13 |        108 | 121
  9256 |          12 |        109 | 121
  9461 |           7 |        114 | 121
  9241 |          12 |        109 | 121
  9809 |          16 |        105 | 121
  9169 |          12 |        109 | 121
  9156 |          13 |        108 | 121
  1600 |          11 |        110 | 121
  9501 |          13 |        108 | 121
  1614 |          13 |        108 | 121
  9122 |          11 |        110 | 121
  1241 |          11 |        110 | 121
  9862 |          14 |        107 | 121
   139 |          13 |        108 | 121
  9078 |          12 |        109 | 121
  9520 |          12 |        109 | 121
  9527 |          12 |        109 | 121
  1423 |          13 |        108 | 121
  9063 |          10 |        111 | 121
   141 |          13 |        108 | 121
  9047 |          14 |        107 | 121
  9573 |          13 |        108 | 121
 11326 |          10 |        111 | 121
  5570 |          14 |        107 | 121
  6076 |          13 |        108 | 121
  8932 |          11 |        110 | 121
  5628 |          11 |        110 | 121
  1479 |          13 |        108 | 121
  1572 |          13 |        108 | 121
  4472 |          11 |        110 | 121
  1817 |          12 |        109 | 121
  1839 |          10 |        111 | 121
  1150 |          13 |        108 | 121
  8763 |          14 |        107 | 121
  5622 |           9 |        112 | 121
  6181 |          13 |        108 | 121
  5486 |          11 |        110 | 121
  4025 |          12 |        109 | 121
  4011 |          11 |        110 | 121
  6240 |          11 |        110 | 121
   149 |          12 |        109 | 121
 11584 |          13 |        108 | 121
  6283 |          11 |        110 | 121
  1070 |          14 |        107 | 121
 10196 |          13 |        108 | 121
  8573 |          14 |        107 | 121
  6327 |          12 |        109 | 121
  8537 |          11 |        110 | 121
  8533 |          13 |        108 | 121
  3892 |          13 |        108 | 121
  1014 |          13 |        108 | 121
  8469 |          12 |        109 | 121
  6394 |          13 |        108 | 121
   992 |          12 |        109 | 121
  6413 |          13 |        108 | 121
 11365 |          14 |        107 | 121
  3827 |          12 |        109 | 121
 10311 |          14 |        107 | 121
  6495 |          13 |        108 | 121
  8389 |          12 |        109 | 121
  2175 |          12 |        109 | 121
  8384 |          13 |        108 | 121
  2191 |          12 |        109 | 121
  6568 |          13 |        108 | 121
   942 |           9 |        112 | 121
  8311 |          13 |        108 | 121
  3734 |          12 |        109 | 121
  6584 |          12 |        109 | 121
  2258 |          14 |        107 | 121
 10400 |          13 |        108 | 121
 10404 |          14 |        107 | 121
   907 |          11 |        110 | 121
  3705 |           9 |        112 | 121
  8246 |          10 |        111 | 121
  8231 |          13 |        108 | 121
  2307 |          13 |        108 | 121
  3659 |          13 |        108 | 121
  4980 |          12 |        109 | 121
  9643 |          14 |        107 | 121
  9728 |          12 |        109 | 121
  6752 |          11 |        110 | 121
  8141 |          14 |        107 | 121
   842 |          13 |        108 | 121
 10495 |          12 |        109 | 121
 10506 |           7 |        114 | 121
  8045 |          13 |        108 | 121
   118 |          12 |        109 | 121
  8025 |           9 |        112 | 121
  6825 |          14 |        107 | 121
 11216 |          11 |        110 | 121
  2632 |           9 |        112 | 121
   439 |          12 |        109 | 121
   770 |           9 |        112 | 121
   175 |          13 |        108 | 121
  7844 |          13 |        108 | 121
   440 |          14 |        107 | 121
  7808 |          12 |        109 | 121
   451 |          11 |        110 | 121
  7723 |          13 |        108 | 121
  9444 |          13 |        108 | 121
  3419 |          14 |        107 | 121
   471 |          14 |        107 | 121
  9275 |          13 |        108 | 121
   734 |          14 |        107 | 121
  2791 |          13 |        108 | 121
  2818 |          12 |        109 | 121
 10681 |          15 |        106 | 121
  6936 |          14 |        107 | 121
 10799 |           8 |        113 | 121
   479 |          13 |        108 | 121
   697 |          12 |        109 | 121
  7604 |          12 |        109 | 121
  5878 |          14 |        107 | 121
   672 |          13 |        108 | 121
  2906 |          12 |        109 | 121
  7028 |          11 |        110 | 121
  7577 |          12 |        109 | 121
   517 |          14 |        107 | 121
 10771 |          13 |        108 | 121
  9269 |          12 |        109 | 121
  2927 |          14 |        107 | 121
  7557 |          13 |        108 | 121
 11096 |          10 |        111 | 121
  3331 |          13 |        108 | 121
 11092 |          12 |        109 | 121
 10810 |          14 |        107 | 121
 10817 |          13 |        108 | 121
   220 |          12 |        109 | 121
  7441 |          13 |        108 | 121
 10878 |          13 |        108 | 121
 11058 |           1 |        120 | 121
  7136 |          15 |        106 | 121
  7402 |          10 |        111 | 121
   813 |          13 |        109 | 122
  6826 |          12 |        110 | 122
 11232 |          12 |        110 | 122
  6382 |          11 |        111 | 122
 10250 |          13 |        109 | 122
  1890 |           9 |        113 | 122
  8741 |          13 |        109 | 122
  6887 |          13 |        109 | 122
  1873 |          14 |        108 | 122
 11692 |          13 |        109 | 122
  6166 |          13 |        109 | 122
   225 |          13 |        109 | 122
  4082 |           9 |        113 | 122
  6910 |          12 |        110 | 122
  9337 |          13 |        109 | 122
  9181 |          12 |        110 | 122
  4100 |          13 |        109 | 122
 11606 |          13 |        109 | 122
  4107 |          12 |        110 | 122
  7486 |           9 |        113 | 122
  1569 |          12 |        110 | 122
  9228 |          11 |        111 | 122
  9618 |          13 |        109 | 122
   728 |          10 |        112 | 122
  9621 |          13 |        109 | 122
  6126 |          13 |        109 | 122
 10025 |          13 |        109 | 122
  3415 |          13 |        109 | 122
  1792 |          13 |        109 | 122
  1790 |          13 |        109 | 122
  6928 |          12 |        110 | 122
  7643 |          13 |        109 | 122
  4653 |          13 |        109 | 122
  3315 |          13 |        109 | 122
  8933 |          13 |        109 | 122
  9239 |          12 |        110 | 122
  9626 |           9 |        113 | 122
  1726 |          12 |        110 | 122
  9018 |          11 |        111 | 122
  6990 |          11 |        111 | 122
  9258 |          10 |        112 | 122
   222 |          10 |        112 | 122
  2880 |          13 |        109 | 122
  4621 |          11 |        111 | 122
   682 |          11 |        111 | 122
  7016 |           9 |        113 | 122
  9037 |          12 |        110 | 122
  7259 |           9 |        113 | 122
  7021 |          12 |        110 | 122
  9041 |          13 |        109 | 122
  5598 |          12 |        110 | 122
   626 |          13 |        109 | 122
 11684 |          13 |        109 | 122
  9068 |          13 |        109 | 122
  9506 |          12 |        110 | 122
 11619 |          12 |        110 | 122
  7324 |          12 |        110 | 122
  1240 |          16 |        106 | 122
  3169 |          13 |        109 | 122
  9130 |          12 |        110 | 122
  4347 |          12 |        110 | 122
   128 |          13 |        109 | 122
  1602 |          12 |        110 | 122
  6745 |          11 |        111 | 122
  1345 |          13 |        109 | 122
 11310 |          13 |        109 | 122
  2292 |          12 |        110 | 122
  8283 |           9 |        113 | 122
  2243 |          12 |        110 | 122
  1538 |          12 |        110 | 122
  4344 |          11 |        111 | 122
 11731 |          15 |        107 | 122
  1524 |          12 |        110 | 122
  8347 |          13 |        109 | 122
   970 |          12 |        110 | 122
  6521 |          13 |        109 | 122
  2444 |          13 |        109 | 122
  6476 |          12 |        110 | 122
  8445 |          10 |        112 | 122
  3278 |          12 |        110 | 122
  2475 |          14 |        108 | 122
   986 |          14 |        108 | 122
  7525 |          13 |        109 | 122
  1492 |          11 |        111 | 122
  3863 |          13 |        109 | 122
  1008 |          13 |        109 | 122
  2569 |          13 |        109 | 122
   795 |          12 |        110 | 122
  5363 |          10 |        112 | 122
  2085 |          12 |        110 | 122
 10232 |          11 |        111 | 122
  6330 |          13 |        109 | 122
  5371 |          12 |        110 | 122
 10209 |          13 |        109 | 122
  3934 |          13 |        109 | 122
  7882 |          10 |        112 | 122
  7880 |          12 |        110 | 122
  5897 |          12 |        110 | 122
  8620 |          13 |        109 | 122
 11579 |          12 |        110 | 122
  3948 |          12 |        110 | 122
  3966 |          14 |        108 | 122
   526 |          11 |        111 | 122
  9177 |          12 |        110 | 122
  3973 |          12 |        110 | 122
  4719 |          15 |        107 | 122
  8674 |          13 |        109 | 122
 10908 |          14 |        108 | 122
  1430 |          12 |        110 | 122
  1486 |          14 |        108 | 122
  5471 |           9 |        113 | 122
  4522 |          13 |        109 | 122
  1919 |          13 |        109 | 122
  5983 |          12 |        110 | 122
  4678 |          14 |        108 | 122
 11768 |           9 |        114 | 123
  1772 |          13 |        110 | 123
  8487 |          13 |        110 | 123
   254 |          13 |        110 | 123
  1522 |          13 |        110 | 123
  1002 |          11 |        112 | 123
  6523 |          13 |        110 | 123
  4327 |          14 |        109 | 123
  6714 |          12 |        111 | 123
   713 |          13 |        110 | 123
  2046 |          14 |        109 | 123
  6737 |          14 |        109 | 123
  8479 |          13 |        110 | 123
  4744 |          12 |        111 | 123
  7635 |           8 |        115 | 123
  8948 |          12 |        111 | 123
  7116 |          11 |        112 | 123
  8973 |          13 |        110 | 123
  6703 |           8 |        115 | 123
  8395 |          11 |        112 | 123
   224 |          13 |        110 | 123
 10800 |          13 |        110 | 123
  2346 |          15 |        108 | 123
  5221 |          13 |        110 | 123
  2964 |          14 |        109 | 123
  3692 |          10 |        113 | 123
  1989 |          13 |        110 | 123
  6043 |          12 |        111 | 123
   522 |          13 |        110 | 123
 10507 |           9 |        114 | 123
 11341 |          11 |        112 | 123
  1674 |          12 |        111 | 123
  1671 |          12 |        111 | 123
  1941 |          12 |        111 | 123
  9447 |          12 |        111 | 123
  3544 |          13 |        110 | 123
  1936 |          13 |        110 | 123
  7507 |          10 |        113 | 123
  2373 |          11 |        112 | 123
   673 |          14 |        109 | 123
    47 |          14 |        109 | 123
 10734 |          12 |        111 | 123
  3713 |          12 |        111 | 123
  7206 |          11 |        112 | 123
  1128 |          12 |        111 | 123
 10738 |          10 |        113 | 123
  2438 |          12 |        111 | 123
  5653 |          13 |        110 | 123
   230 |          10 |        113 | 123
  3322 |          13 |        110 | 123
  1256 |          13 |        110 | 123
  7196 |          13 |        110 | 123
  7770 |          11 |        112 | 123
  2718 |          12 |        111 | 123
  9906 |          10 |        113 | 123
  5245 |          12 |        111 | 123
  1143 |          13 |        110 | 123
 11603 |          13 |        110 | 123
  9064 |           8 |        115 | 123
  6163 |          12 |        111 | 123
  6566 |          10 |        113 | 123
 11639 |          10 |        113 | 123
  7701 |          14 |        109 | 123
  9889 |          10 |        113 | 123
  9473 |          14 |        109 | 123
  8416 |          12 |        111 | 123
   340 |          13 |        110 | 123
   232 |          13 |        110 | 123
  3831 |          12 |        111 | 123
  9099 |          15 |        108 | 123
  7265 |          12 |        111 | 123
 11022 |          11 |        112 | 123
   548 |          13 |        110 | 123
 10026 |          13 |        110 | 123
  6390 |          12 |        111 | 123
  7657 |          12 |        111 | 123
 11744 |           9 |        114 | 123
  1247 |          13 |        110 | 123
 10935 |          12 |        111 | 123
  7467 |          12 |        111 | 123
   206 |          14 |        109 | 123
  9389 |           7 |        117 | 124
  9336 |          11 |        113 | 124
 11644 |          12 |        112 | 124
  9282 |          14 |        110 | 124
   142 |          12 |        112 | 124
  1738 |          12 |        112 | 124
  1189 |          13 |        111 | 124
  8922 |          13 |        111 | 124
  8847 |          12 |        112 | 124
  1813 |          12 |        112 | 124
  5621 |          12 |        112 | 124
  1124 |          13 |        111 | 124
  1120 |           9 |        115 | 124
  4258 |          12 |        112 | 124
    14 |          13 |        111 | 124
  8673 |           6 |        118 | 124
  1993 |          14 |        110 | 124
  8578 |          12 |        112 | 124
  5964 |          10 |        114 | 124
  8492 |          10 |        114 | 124
  4288 |          13 |        111 | 124
    60 |          13 |        111 | 124
  8344 |          14 |        110 | 124
  2317 |          10 |        114 | 124
  8165 |          11 |        113 | 124
   843 |          11 |        113 | 124
  8102 |          12 |        112 | 124
  2415 |          14 |        110 | 124
 10524 |          10 |        114 | 124
  8013 |          13 |        111 | 124
  2687 |          12 |        112 | 124
  7793 |          14 |        110 | 124
  7780 |           9 |        115 | 124
  7741 |           8 |        116 | 124
  2786 |          14 |        110 | 124
  2790 |          11 |        113 | 124
   651 |           8 |        116 | 124
  7485 |          16 |        108 | 124
   602 |          13 |        111 | 124
  3133 |          13 |        111 | 124
   586 |          14 |        110 | 124
  3215 |          14 |        110 | 124
  7171 |          11 |        113 | 124
    34 |           8 |        116 | 124
  7159 |          11 |        113 | 124
   552 |          13 |        111 | 124
  3256 |          10 |        114 | 124
